step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrg,nameDest,oldbalanceDest,newbalanceDest,isFraud
181,PAYMENT,408411.25,C8796684403,1622028.14,1213616.89,M7411493197,0.0,0.0,0
491,CASH_IN,381795.85,C8552029162,3025875.57,3407671.42,C1319292265,352222.11,734017.96,0
336,CASH_OUT,395407.3,C7027197327,2309146.07,1913738.7699999998,C1556074356,510800.49,906207.79,0
303,CASH_IN,299860.48,C9834758058,1519292.54,1819153.02,C4373491503,4757898.38,5057758.859999999,0
454,PAYMENT,99284.15,C5689032606,4609960.23,4510676.08,M5556096896,0.0,0.0,1
332,CASH_IN,230124.44,C4763591970,3485041.37,3715165.81,C1489050051,1489284.45,1719408.89,0
189,PAYMENT,327299.03,C3087758783,2583077.7,2255778.67,M1477499592,0.0,0.0,0
330,PAYMENT,382732.36,C6429128034,2576831.03,2194098.67,M7866065778,0.0,0.0,0
415,CASH_OUT,402555.05,C5235748439,2790603.78,2388048.73,C3833053180,1797494.5,2200049.55,0
221,CASH_OUT,42590.42,C6784274860,534350.06,491759.6400000001,C9515155477,4040661.53,4083251.9499999997,0
255,CASH_IN,76720.8,C4271565277,757588.41,834309.2100000001,C5789773301,4909250.68,4985971.4799999995,1
195,CASH_OUT,486327.39,C2424057495,2295068.42,1808741.0299999998,C1611738145,4497098.08,4983425.47,0
467,CASH_OUT,127859.45,C6919011297,1349683.9,1221824.45,C1686071069,3152658.11,3280517.56,0
288,CASH_OUT,107423.34,C2838649692,625038.02,517614.68000000005,C3412267057,3448348.39,3555771.73,0
34,CASH_OUT,168162.31,C7426410188,1626595.65,1458433.3399999999,C1772876779,1776290.88,1944453.19,0
144,PAYMENT,280852.69,C7772057273,3994789.58,3713936.89,M7564581062,0.0,0.0,1
144,CASH_IN,412474.26,C8970622384,4763793.61,5176267.87,C3521117683,4300783.73,4713257.99,0
36,CASH_OUT,243450.08,C3244934038,518182.76,274732.68000000005,C6285603540,4324029.84,4567479.92,0
37,CASH_IN,490718.31,C6310736737,4580544.0,5071262.31,C7134641513,165849.06,656567.37,0
458,CASH_OUT,109400.67,C6079804188,3408072.37,3298671.7,C7565919230,4854820.62,4964221.29,0
1,PAYMENT,147217.06,C5815728436,2720368.22,2573151.16,M7240446623,0.0,0.0,0
44,CASH_IN,276493.83,C2989639236,3829798.43,4106292.2600000002,C6123974183,632436.17,908930.0,0
18,PAYMENT,411051.01,C5781236736,364978.11,0.0,M3380079420,0.0,0.0,0
7,CASH_IN,146317.62,C2390051141,1639918.3,1786235.92,C8328958257,3238787.27,3385104.89,0
290,CASH_OUT,173288.32,C6892195387,584039.97,410751.64999999997,C4282292358,1320428.7,1493717.02,1
186,CASH_IN,482805.41,C3802597626,4702337.1,5185142.51,C8027043554,4248775.13,4731580.54,1
469,CASH_IN,117253.69,C9251304717,1393722.99,1510976.68,C4695744000,3306600.49,3423854.18,0
27,PAYMENT,56555.14,C9425496605,2656854.49,2600299.35,M8999568168,0.0,0.0,0
405,PAYMENT,375257.65,C1296035128,2854927.4,2479669.75,M8670024894,0.0,0.0,0
389,CASH_IN,390879.2,C5623020555,484967.34,875846.54,C9247933931,3799091.83,4189971.0300000003,0
128,CASH_IN,24763.12,C5807093118,3756333.87,3781096.99,C6271380714,713546.83,738309.95,0
87,CASH_IN,194659.62,C1019143919,3240808.9,3435468.52,C1635390521,1051738.65,1246398.27,1
304,CASH_IN,116624.84,C3732356170,3186660.5,3303285.34,C4006975061,3625684.97,3742309.81,0
279,CASH_OUT,359200.53,C7553701726,2217350.43,1858149.9000000001,C2060020833,3569858.97,3929059.5,1
319,CASH_IN,207261.72,C4875893828,2942017.03,3149278.75,C3147289320,1567683.88,1774945.5999999999,0
29,CASH_IN,123546.59,C2942647157,4196830.56,4320377.149999999,C1485871100,3199341.3,3322887.8899999997,0
282,CASH_OUT,315924.72,C1731809329,4021956.76,3706032.04,C9041647959,2770758.61,3086683.33,1
149,PAYMENT,91294.57,C1949946126,1396106.26,1304811.69,M4450862617,0.0,0.0,0
426,CASH_OUT,55375.07,C3781604791,169068.56,113693.48999999999,C5508753025,4387475.03,4442850.100000001,1
311,PAYMENT,137923.84,C3822833508,3686003.67,3548079.83,M6169036124,0.0,0.0,0
324,CASH_OUT,325811.17,C1489443471,3319713.16,2993901.99,C1325774880,4820857.46,5146668.63,0
427,CASH_OUT,452832.4,C4558487072,1036715.39,583882.99,C4267759940,2324829.14,2777661.54,0
205,CASH_OUT,480948.73,C9406286814,3732810.13,3251861.4,C1755812274,3995253.37,4476202.1,0
391,CASH_IN,193711.11,C2655198152,2833968.51,3027679.6199999996,C5932122533,1021628.98,1215340.0899999999,1
268,CASH_OUT,415298.93,C4700019882,3130241.86,2714942.9299999997,C4890486747,3581353.97,3996652.9000000004,1
57,PAYMENT,271785.31,C1101220281,3678776.14,3406990.83,M6190752169,0.0,0.0,0
475,CASH_IN,52578.49,C5986702380,1905947.3,1958525.79,C7273028400,4176451.85,4229030.34,1
413,CASH_OUT,433940.82,C5150313822,3858129.35,3424188.5300000003,C6207645436,3874737.46,4308678.28,0
142,CASH_OUT,55877.92,C5233072909,1631840.13,1575962.21,C2837396065,2778913.51,2834791.4299999997,0
413,CASH_IN,439775.92,C8031596445,4727194.24,5166970.16,C2095267299,4527761.74,4967537.66,0
110,PAYMENT,295191.24,C2649475907,3664570.11,3369378.87,M2961252630,0.0,0.0,0
291,CASH_OUT,41213.21,C3444067706,543303.95,502090.73999999993,C3380336153,4836998.41,4878211.62,0
147,CASH_IN,247391.95,C2205206313,4035242.85,4282634.8,C2930198957,1736918.25,1984310.2,0
123,CASH_OUT,133266.11,C9556445262,867774.6,734508.49,C1732055888,1772414.94,1905681.0499999998,0
316,CASH_OUT,413253.25,C8367226771,3275648.05,2862394.8,C5374581323,3554746.58,3967999.83,0
264,CASH_IN,263803.15,C3694176273,4384505.22,4648308.37,C6202434245,4556560.7,4820363.850000001,0
442,CASH_OUT,160619.64,C9606384074,3894264.09,3733644.4499999997,C5619837539,519838.07,680457.71,0
8,PAYMENT,440069.62,C2822008580,2067038.39,1626968.77,M7642336005,0.0,0.0,1
138,CASH_IN,206929.96,C9096265989,551030.15,757960.11,C2745676699,4569609.99,4776539.95,0
258,CASH_OUT,178156.35,C9403329023,493832.58,315676.23,C5982799444,55016.96,233173.31,0
210,CASH_IN,424029.34,C1001128103,648759.55,1072788.8900000001,C2050175630,357060.15,781089.49,1
138,PAYMENT,139974.22,C1276805320,2830460.98,2690486.76,M9202351247,0.0,0.0,1
385,CASH_IN,210125.96,C7301716903,2411105.31,2621231.27,C3078679297,4893816.97,5103942.93,0
356,CASH_IN,347780.6,C5580051193,517142.86,864923.46,C4758104670,4976047.03,5323827.63,0
210,PAYMENT,104182.01,C7658109257,3252658.95,3148476.9400000004,M6924601244,0.0,0.0,1
90,CASH_IN,239336.62,C7396031349,2962238.28,3201574.9,C7429771605,116469.78,355806.4,0
113,CASH_OUT,211685.05,C5281652912,242104.45,30419.400000000023,C4272348119,3332034.33,3543719.38,0
478,CASH_OUT,465358.43,C4115050717,3702327.55,3236969.1199999996,C8394847382,4723769.04,5189127.47,0
288,PAYMENT,348845.4,C3600415413,1918556.97,1569711.5699999998,M9537945605,0.0,0.0,0
270,CASH_OUT,394898.29,C6650616485,499318.61,104420.32,C2868749101,1740540.62,2135438.91,0
125,CASH_OUT,318969.87,C3356557835,3681950.05,3362980.1799999997,C1421088249,3355176.32,3674146.19,0
454,CASH_IN,49777.23,C8499734523,4925936.67,4975713.9,C3325244962,636045.53,685822.76,0
10,CASH_IN,27596.67,C4520090919,1391228.25,1418824.92,C9226181614,4759311.03,4786907.7,1
331,CASH_IN,104306.2,C1433240364,1050831.5,1155137.7,C4473136663,1549908.8,1654215.0,0
59,CASH_OUT,286501.2,C9907011153,2699543.8,2413042.5999999996,C1741414140,1121857.04,1408358.24,0
70,PAYMENT,320409.58,C9065984702,1712633.6,1392224.02,M8748452813,0.0,0.0,1
91,CASH_OUT,485875.49,C2772877974,1301885.55,816010.06,C8795484488,4734996.03,5220871.5200000005,0
114,PAYMENT,439597.66,C7317400245,4270259.12,3830661.46,M5098928690,0.0,0.0,0
352,CASH_OUT,136025.81,C4589515097,1890612.28,1754586.47,C4318976293,2149810.65,2285836.46,0
7,CASH_IN,168152.74,C2698295266,90497.81,258650.55,C1880108870,673847.8,842000.54,1
31,CASH_IN,333317.52,C2048710374,4378046.52,4711364.039999999,C1929964341,2468727.76,2802045.28,0
142,PAYMENT,366655.76,C2087259773,4268611.45,3901955.6900000004,M4695697444,0.0,0.0,1
125,PAYMENT,101197.04,C4460734065,43166.29,0.0,M2378121827,0.0,0.0,1
284,CASH_OUT,63750.26,C8685351967,4567811.49,4504061.23,C7887140896,3124386.8,3188137.0599999996,0
131,CASH_IN,453534.19,C8651864216,1870861.92,2324396.11,C5793254396,4347156.6,4800690.79,0
474,CASH_OUT,37500.41,C7295166617,3189505.27,3152004.86,C1412722741,4700591.53,4738091.94,1
368,CASH_OUT,349793.42,C9643409020,1987352.85,1637559.4300000002,C8128532877,262985.77,612779.19,0
38,PAYMENT,388435.08,C6275396932,4686898.58,4298463.5,M7438468428,0.0,0.0,0
432,CASH_OUT,88909.59,C6236193724,4578171.68,4489262.09,C8516663892,4205526.6,4294436.1899999995,0
79,CASH_IN,452888.16,C3198424402,2481230.79,2934118.95,C5890650361,1618025.43,2070913.5899999999,1
89,CASH_OUT,204255.86,C1546681367,458196.6,253940.74,C8023462521,726003.19,930259.0499999999,0
464,CASH_IN,426396.31,C1753442271,1165901.85,1592298.1600000001,C3602385739,1139848.4,1566244.71,1
6,PAYMENT,127011.82,C7563794532,4125917.45,3998905.6300000004,M2692003128,0.0,0.0,1
398,PAYMENT,215333.37,C3326669208,3559214.34,3343880.9699999997,M5886660622,0.0,0.0,1
327,CASH_IN,435483.21,C8300919389,4058307.21,4493790.42,C7803460027,861203.16,1296686.37,0
28,CASH_IN,50118.58,C5607593312,2987750.23,3037868.81,C1872290313,4484253.53,4534372.11,0
490,CASH_IN,189395.6,C3721737293,3881462.83,4070858.43,C5783581003,4786960.32,4976355.92,0
187,PAYMENT,458329.8,C3083704770,138653.46,0.0,M7027033853,0.0,0.0,1
377,CASH_OUT,66403.73,C7181881700,4562495.87,4496092.14,C5820370216,3420893.84,3487297.57,0
41,CASH_OUT,318216.79,C1354745163,3575194.05,3256977.26,C2292677992,3218240.22,3536457.0100000002,0
406,CASH_IN,267086.21,C9711276634,1780072.9,2047159.1099999999,C3535236610,380344.86,647431.0700000001,0
196,PAYMENT,262449.94,C9605404549,390284.66,127834.71999999997,M2005511409,0.0,0.0,0
370,PAYMENT,79750.97,C6415268838,3021945.46,2942194.4899999998,M5188818045,0.0,0.0,1
222,CASH_OUT,139259.63,C8261339356,4184215.68,4044956.0500000003,C1351850157,2436347.36,2575606.9899999998,0
80,PAYMENT,422174.4,C8432619371,2489428.4,2067254.0,M8093920043,0.0,0.0,0
476,CASH_IN,324692.15,C9257542369,1820362.41,2145054.56,C9618490192,1477259.52,1801951.67,0
12,CASH_OUT,351274.6,C4480302136,819280.69,468006.08999999997,C1973926420,4003140.94,4354415.54,0
248,CASH_IN,202311.89,C7657793462,4322351.68,4524663.569999999,C9131406724,1791901.16,1994213.0499999998,0
199,CASH_OUT,404514.34,C4961334302,1412544.55,1008030.21,C6503441801,197298.09,601812.43,0
87,CASH_IN,179892.26,C6605413076,2874381.66,3054273.92,C1097766633,1752778.55,1932670.81,1
236,CASH_OUT,430661.39,C5391937162,746865.75,316204.36,C3874341026,2235118.32,2665779.71,0
217,CASH_OUT,301885.26,C3884694736,4947054.99,4645169.73,C4541529549,4009668.34,4311553.6,0
258,CASH_IN,18372.88,C5537689719,733664.91,752037.79,C9719921760,3396268.47,3414641.35,1
487,CASH_OUT,430391.75,C8198547566,2032840.21,1602448.46,C1174583786,24855.37,455247.12,0
208,CASH_OUT,143927.46,C2605370715,3553255.42,3409327.96,C4683307143,4814445.16,4958372.62,1
91,CASH_OUT,354283.44,C1532083003,56500.09,0.0,C3298813305,2330260.34,2684543.78,1
31,CASH_OUT,126996.44,C3643842533,4239174.93,4112178.4899999998,C7924188438,3486425.17,3613421.61,1
8,CASH_IN,287146.36,C1889357605,4954075.8,5241222.16,C6104335088,4508773.06,4795919.42,0
161,CASH_OUT,166543.09,C9553553051,2393139.94,2226596.85,C7509846040,215442.58,381985.67,0
68,CASH_IN,246221.16,C9555564780,3534065.81,3780286.97,C4490282303,3007323.53,3253544.69,0
444,PAYMENT,368767.18,C1453004438,4130209.07,3761441.8899999997,M1707127852,0.0,0.0,0
235,PAYMENT,389331.87,C5680891903,3591841.03,3202509.1599999997,M9623833705,0.0,0.0,0
145,CASH_OUT,306333.34,C3701186608,3214455.59,2908122.25,C8715433913,45848.8,352182.14,0
238,PAYMENT,392593.08,C1087377526,2502222.89,2109629.81,M4249899962,0.0,0.0,0
405,CASH_IN,476398.65,C9148822542,1562406.0,2038804.65,C3740038770,2169875.82,2646274.4699999997,0
74,CASH_OUT,92894.49,C7054566823,708331.31,615436.8200000001,C1931178927,2476429.34,2569323.83,0
329,CASH_IN,116245.52,C9112446587,4186337.0,4302582.52,C2170408606,3180340.7,3296586.22,0
186,PAYMENT,391641.7,C3612436571,3563518.31,3171876.61,M6017325649,0.0,0.0,0
420,PAYMENT,265759.75,C9379328373,3873625.26,3607865.51,M2937819772,0.0,0.0,0
165,CASH_OUT,324078.03,C1855725060,3388529.05,3064451.0199999996,C3237327047,3120205.22,3444283.25,1
33,PAYMENT,279656.92,C3563290682,392481.9,112824.98000000004,M6363749739,0.0,0.0,1
403,CASH_OUT,387695.18,C2832469959,1415745.72,1028050.54,C5612173199,813899.59,1201594.77,0
445,CASH_OUT,490633.11,C7344806746,1709596.05,1218962.94,C4762338323,549530.52,1040163.63,1
243,CASH_IN,26622.27,C3239862901,1945541.71,1972163.98,C4476180281,4782985.9,4809608.17,0
367,PAYMENT,138811.32,C3714291698,564657.56,425846.24000000005,M3424670295,0.0,0.0,0
35,CASH_IN,496057.46,C3102928020,3080324.94,3576382.4,C9541245057,1799266.42,2295323.88,0
176,CASH_IN,364854.98,C7464931762,48147.24,413002.22,C7032808171,4824690.84,5189545.82,0
91,CASH_IN,149431.48,C4125313913,3101476.76,3250908.2399999998,C9980061455,4004575.84,4154007.32,1
472,CASH_OUT,384924.56,C7093268801,4810572.51,4425647.95,C5167901044,4553982.7,4938907.26,0
72,PAYMENT,404612.59,C1022694117,1212507.79,807895.2,M3879592799,0.0,0.0,0
23,PAYMENT,229750.11,C4188720028,289209.07,59458.96000000002,M2628854899,0.0,0.0,0
216,CASH_IN,27108.3,C9268774572,2228514.74,2255623.04,C6279934118,2509196.65,2536304.9499999997,0
460,CASH_IN,261235.39,C3169039259,4690466.53,4951701.92,C6907931196,2207733.9,2468969.29,0
118,PAYMENT,163946.83,C2326547020,1974420.1,1810473.27,M7207315145,0.0,0.0,1
311,CASH_IN,186425.36,C5804846522,3228555.47,3414980.83,C9540676186,1637188.72,1823614.08,1
237,CASH_IN,154717.86,C3108678060,3982504.63,4137222.4899999998,C8038894238,396900.0,551617.86,1
217,CASH_OUT,316947.4,C2718677935,847462.82,530515.4199999999,C1295267829,3015730.54,3332677.94,1
304,CASH_OUT,69525.86,C4781111065,1575585.73,1506059.8699999999,C5860177451,2141524.97,2211050.83,0
301,CASH_IN,459266.26,C1318607765,2791450.27,3250716.5300000003,C3962213900,2871012.17,3330278.4299999997,0
467,CASH_IN,396866.21,C4886301311,589230.01,986096.22,C6780161247,1627567.57,2024433.78,0
450,CASH_OUT,455092.8,C4427343504,1767157.91,1312065.1099999999,C1044421773,4724794.21,5179887.01,0
120,CASH_IN,34976.76,C3103257155,939110.22,974086.98,C3806467733,4511613.11,4546589.87,0
465,CASH_OUT,436275.37,C5812637437,1422385.45,986110.08,C5865393168,1982358.99,2418634.36,1
314,CASH_IN,150336.52,C8298665228,1716891.35,1867227.87,C3715519658,3308762.36,3459098.88,0
120,PAYMENT,335181.5,C7814751965,1275420.88,940239.3799999999,M7564197085,0.0,0.0,0
154,CASH_IN,169551.65,C3383176829,4263388.02,4432939.67,C1141750878,1936335.42,2105887.07,1
292,CASH_IN,265766.16,C3893188819,3592178.29,3857944.45,C6164248402,4449135.54,4714901.7,1
313,CASH_IN,387951.67,C8931345902,3382357.89,3770309.56,C2199427256,1665987.57,2053939.24,0
10,PAYMENT,149398.89,C8829585709,4451156.87,4301757.98,M9118188407,0.0,0.0,0
142,CASH_IN,344801.42,C4217345252,3167008.91,3511810.33,C3021199601,2286921.18,2631722.6,1
428,CASH_IN,438147.16,C9176477770,1056365.08,1494512.24,C5189724876,3760859.35,4199006.51,0
243,PAYMENT,94566.57,C1866472496,2915171.92,2820605.35,M6191004073,0.0,0.0,1
15,CASH_OUT,258873.5,C4894961223,3877870.84,3618997.34,C3969628549,3601804.59,3860678.09,0
330,PAYMENT,302478.62,C2269848104,3668358.7,3365880.08,M4851281877,0.0,0.0,1
385,PAYMENT,281739.18,C8651644292,3211432.26,2929693.0799999996,M4039716112,0.0,0.0,0
140,CASH_IN,377551.09,C6876605932,4336882.03,4714433.12,C9382070312,609567.93,987119.02,0
219,CASH_OUT,239339.32,C4381836154,3584847.25,3345507.93,C9252252465,733789.4,973128.72,0
77,CASH_IN,86910.93,C5211259557,2551529.31,2638440.24,C1315877700,815098.9,902009.8300000001,0
271,CASH_IN,287065.33,C4982918867,2053091.05,2340156.38,C7302703011,2537353.81,2824419.14,0
119,PAYMENT,248036.99,C9626184560,4967734.52,4719697.529999999,M6865203148,0.0,0.0,0
426,CASH_OUT,348790.28,C1523033700,1282280.77,933490.49,C6498516401,1232784.12,1581574.4000000001,0
459,PAYMENT,37308.95,C2368362577,3708154.15,3670845.1999999997,M1056134727,0.0,0.0,1
277,CASH_OUT,363534.92,C4913417206,3754253.72,3390718.8000000003,C8079267618,2260888.1,2624423.02,0
206,CASH_OUT,492583.01,C4539999146,2298235.21,1805652.2,C7174164440,930232.01,1422815.02,0
177,PAYMENT,497824.51,C1954804325,957488.41,459663.9,M5721071620,0.0,0.0,0
340,CASH_IN,415272.92,C2621004953,3985223.42,4400496.34,C2672528995,605632.39,1020905.31,0
33,CASH_OUT,59478.3,C1665558692,4664322.93,4604844.63,C4914399492,157048.51,216526.81,0
264,CASH_IN,326472.23,C6243145645,1353074.43,1679546.66,C1799098694,1064411.59,1390883.82,0
16,CASH_OUT,158478.01,C6879588278,4358802.79,4200324.78,C3297276680,1968879.24,2127357.25,0
486,CASH_IN,31932.48,C9026506070,4914504.57,4946437.050000001,C5803089079,1057073.99,1089006.47,0
314,CASH_IN,349886.7,C2267797592,4264383.98,4614270.680000001,C9585223574,4810849.28,5160735.98,0
436,CASH_IN,157951.02,C7669150405,3541423.02,3699374.04,C3064085437,2597353.05,2755304.07,0
323,CASH_OUT,370433.0,C6875325751,4367057.84,3996624.84,C5562478293,2836991.71,3207424.71,1
326,CASH_IN,12666.04,C1990591573,3193008.27,3205674.31,C7172549190,684526.91,697192.9500000001,0
16,PAYMENT,79465.62,C6780517093,896470.61,817004.99,M4818919220,0.0,0.0,0
197,CASH_OUT,395537.46,C1101596999,547671.83,152134.36999999994,C2125371788,1247255.33,1642792.79,0
408,PAYMENT,327670.41,C7414614532,767353.55,439683.1400000001,M5514499229,0.0,0.0,0
438,CASH_IN,362919.75,C5892969910,3429162.6,3792082.35,C9449039378,1937316.63,2300236.38,0
446,CASH_OUT,347425.72,C2394696321,2821852.28,2474426.5599999996,C8350892387,858152.12,1205577.8399999999,1
385,CASH_IN,300279.76,C5460420245,526480.4,826760.16,C2446449760,3695553.64,3995833.4000000004,0
31,CASH_OUT,286281.36,C2277218911,1443686.33,1157404.9700000002,C2156591320,2637394.59,2923675.9499999997,1
32,PAYMENT,28094.27,C5476141329,3418209.91,3390115.64,M9624005663,0.0,0.0,0
440,CASH_OUT,120218.03,C6883698232,3922513.44,3802295.41,C4341397930,262963.77,383181.80000000005,1
138,PAYMENT,100438.32,C4480860568,863224.38,762786.06,M2182828917,0.0,0.0,0
142,CASH_IN,404467.97,C4734571248,817007.0,1221474.97,C6678465949,4402581.12,4807049.09,1
348,CASH_IN,361229.51,C9159735036,4934598.42,5295827.93,C5810561362,4720471.95,5081701.46,1
338,CASH_IN,498851.8,C7847264264,4106748.67,4605600.47,C7264428047,4986438.23,5485290.03,0
371,CASH_IN,2371.87,C8131006770,4754927.87,4757299.74,C2982034097,3120588.13,3122960.0,0
226,PAYMENT,298684.8,C9739811699,3689702.83,3391018.0300000003,M7897341014,0.0,0.0,0
389,CASH_IN,402142.65,C7601649331,4087454.32,4489596.97,C8542377649,394935.9,797078.55,1
4,CASH_OUT,435554.12,C6944866775,4114586.04,3679031.92,C8241612693,4480937.42,4916491.54,0
89,CASH_IN,282053.13,C6690414562,4329992.78,4612045.91,C6014295150,3840246.91,4122300.04,0
400,PAYMENT,94270.26,C8310161862,3487241.45,3392971.1900000004,M2074836656,0.0,0.0,0
460,PAYMENT,392728.9,C8635476173,2726200.43,2333471.5300000003,M1713553783,0.0,0.0,0
455,PAYMENT,430918.72,C2912226204,1883291.09,1452372.37,M7782377741,0.0,0.0,0
145,PAYMENT,210635.42,C9075756611,4035479.75,3824844.33,M7489995788,0.0,0.0,0
416,CASH_IN,142570.26,C1646266767,2548778.96,2691349.2199999997,C6648740015,1841634.79,1984205.05,0
249,CASH_OUT,342283.35,C3897417426,2020139.05,1677855.7000000002,C9207536133,4560835.64,4903118.989999999,1
196,CASH_OUT,61786.73,C1593950824,3083461.45,3021674.72,C8106070651,3671985.69,3733772.42,1
418,CASH_OUT,314551.87,C1205204536,3495272.92,3180721.05,C1135648463,1185197.89,1499749.7599999998,1
374,CASH_IN,144684.47,C4721315743,811999.73,956684.2,C8093206081,1385899.7,1530584.17,0
91,CASH_IN,14893.72,C4445363066,4908186.04,4923079.76,C9865081425,3534362.09,3549255.81,0
187,CASH_OUT,86331.56,C8730955979,3581953.32,3495621.76,C7951102516,4157385.29,4243716.85,0
17,CASH_OUT,16480.93,C1377536999,4279409.16,4262928.23,C4855159098,425469.37,441950.3,0
468,CASH_IN,256250.65,C7469750410,2860931.7,3117182.35,C5795652114,2900547.68,3156798.33,0
472,PAYMENT,70163.41,C5363830413,3589454.62,3519291.21,M9296679290,0.0,0.0,0
94,PAYMENT,494424.97,C1439667130,2271032.12,1776607.1500000001,M3123994815,0.0,0.0,0
445,CASH_OUT,322935.99,C3310864181,491636.38,168700.39,C9939174384,2396312.76,2719248.75,0
450,PAYMENT,196731.22,C8242206991,4718215.41,4521484.19,M2645826579,0.0,0.0,1
31,CASH_OUT,185559.09,C3808690697,2757349.78,2571790.69,C5208196837,4133654.97,4319214.0600000005,0
397,PAYMENT,110703.72,C3032951189,2362518.12,2251814.4,M8345426685,0.0,0.0,0
106,CASH_IN,273408.27,C8108425039,1949140.0,2222548.27,C7507085980,4263125.43,4536533.699999999,0
98,PAYMENT,336149.25,C3015122931,3197104.07,2860954.82,M2741168467,0.0,0.0,1
128,CASH_IN,270778.86,C7625311297,1078425.06,1349203.92,C1935870482,1798381.06,2069159.92,1
24,CASH_OUT,374458.39,C9534576952,4766961.49,4392503.100000001,C6148973615,3439392.2,3813850.5900000003,0
493,PAYMENT,411229.22,C1641303199,2672691.62,2261462.4000000004,M7232685303,0.0,0.0,0
9,CASH_IN,92450.58,C1279494569,3956679.7,4049130.2800000003,C1398314555,3152325.11,3244775.69,0
282,CASH_OUT,157361.53,C3390507399,2431497.98,2274136.45,C9101012661,4820022.47,4977384.0,0
459,PAYMENT,293155.7,C6281496214,1986189.52,1693033.82,M2479296096,0.0,0.0,1
23,CASH_OUT,285385.67,C2629886060,1337350.45,1051964.78,C2515331554,2806976.04,3092361.71,1
379,CASH_IN,139136.76,C3005247061,3377308.14,3516444.9000000004,C6359675032,3654571.34,3793708.0999999996,1
20,PAYMENT,459024.36,C3528178108,4701441.49,4242417.13,M8884002328,0.0,0.0,0
92,PAYMENT,231892.94,C2143775778,4977845.56,4745952.619999999,M9998318844,0.0,0.0,1
29,CASH_IN,360762.12,C1242501682,4858899.98,5219662.100000001,C8137728785,13805.54,374567.66,0
364,PAYMENT,179813.96,C8289860054,4268994.6,4089180.6399999997,M8833272852,0.0,0.0,0
404,PAYMENT,63106.55,C8778266926,2172625.79,2109519.24,M3034348636,0.0,0.0,0
46,PAYMENT,384572.77,C9745974226,985670.96,601098.19,M2860628456,0.0,0.0,0
386,CASH_OUT,167730.86,C3011920305,1527296.13,1359565.27,C3858433870,1525952.19,1693683.0499999998,0
176,CASH_OUT,373896.09,C8991669770,2340773.61,1966877.5199999998,C4113632836,3547190.98,3921087.07,1
293,CASH_IN,368091.47,C7817453851,3213361.07,3581452.54,C6965322858,2784369.61,3152461.08,0
232,CASH_OUT,123210.38,C5339712068,2351846.37,2228635.99,C2832178893,1861866.15,1985076.5299999998,0
129,PAYMENT,327475.25,C7020761905,924482.65,597007.4,M1224281057,0.0,0.0,0
270,CASH_IN,105016.63,C2110001679,3157081.9,3262098.53,C8422396488,4875345.77,4980362.399999999,0
463,CASH_OUT,81780.13,C2997357579,1753679.11,1671898.98,C4530099073,2918606.67,3000386.8,0
127,CASH_IN,336512.8,C7931440843,1095424.23,1431937.03,C2221244147,3843772.52,4180285.32,0
50,CASH_OUT,325562.15,C2713714694,551879.36,226317.20999999996,C4448907397,1591908.17,1917470.3199999998,0
136,PAYMENT,220080.42,C8185673308,2374856.89,2154776.47,M8582356622,0.0,0.0,1
126,CASH_IN,163960.76,C9541600328,1848257.62,2012218.3800000001,C5904004638,1620569.78,1784530.54,0
330,PAYMENT,133911.41,C4899328422,470549.69,336638.28,M8336231390,0.0,0.0,0
74,CASH_OUT,271551.38,C3763681049,3909189.18,3637637.8000000003,C8524744378,998003.01,1269554.3900000001,0
212,CASH_IN,265227.88,C3844473787,4303540.39,4568768.27,C6258120023,1501388.37,1766616.25,0
364,PAYMENT,136177.53,C6350642985,3621575.23,3485397.7,M3683754360,0.0,0.0,0
155,PAYMENT,16784.48,C1827792947,2236290.95,2219506.47,M2154493640,0.0,0.0,0
285,PAYMENT,110196.54,C5400839536,1039967.93,929771.39,M3621665076,0.0,0.0,0
237,CASH_IN,475754.79,C4794691820,2903500.8,3379255.59,C7451343988,2011482.58,2487237.37,0
375,CASH_IN,284097.99,C8797640299,3859494.19,4143592.1799999997,C5598203398,2101549.34,2385647.33,0
125,PAYMENT,222872.41,C4752273215,642586.34,419713.92999999993,M9397947620,0.0,0.0,0
202,CASH_OUT,85742.11,C4493130847,4339444.45,4253702.34,C7279172576,2824986.04,2910728.15,0
228,CASH_IN,22345.5,C6927725010,3811549.63,3833895.13,C2586177382,4332540.13,4354885.63,1
30,CASH_OUT,119746.51,C1398928624,4250613.76,4130867.25,C3845032060,3813155.47,3932901.98,0
243,PAYMENT,52972.16,C5246790093,53734.86,762.6999999999971,M7504501534,0.0,0.0,0
463,CASH_IN,274039.28,C3052471700,4037620.38,4311659.66,C2362715040,3918401.98,4192441.26,1
328,CASH_IN,467874.89,C2359980393,874775.24,1342650.13,C4586694976,3958106.65,4425981.54,0
289,CASH_OUT,54761.29,C8260595490,2947299.15,2892537.86,C2371587663,4172121.81,4226883.1,0
169,CASH_IN,398855.02,C1696474563,4718592.89,5117447.91,C3125991634,1243611.71,1642466.73,0
204,CASH_OUT,416149.76,C3388913158,4579186.66,4163036.9000000004,C6980166127,3773300.53,4189450.29,0
241,CASH_IN,278076.22,C2607808229,2689190.72,2967266.9400000004,C8714702195,900824.76,1178900.98,0
473,PAYMENT,187703.17,C3058378304,2917987.91,2730284.74,M8449716083,0.0,0.0,1
